"Token","ShortName","Series","CompanyName","TickSize","LotSize","ScripCode","MarketLot","BCastFlag","AVMBuyMargin","AVMSellMargin","ScripID","ScripName","GroupName","NdFlag","NDSDate","NDEDate","SuspStatus","avmflag","SuspensionReason","Suspensiondate","DateOfListing","DateOfDeListing","IssuePrice","FaceValue","ISINCode","52WeeksHigh","52WeeksLow","LifeTimeHigh","LifeTimeLow","HighDate","LowDate","MarginPercentage","ExchangeCode"
"800809","724H55","DR","7.24% G-Sec. 18 Aug 55",111.95,1,"800809",0,0,0,0,"724GOI55","7.24% G-Sec. 18 Aug 55","","","","","","","","","","",91.65,100,"IN0020250075",0,0,0,0,"","","","724GOI55"
"800576","726B33","DR","GSEC 7.26 06FB33",113.45,1,"800576",0,0,0,0,"726GS2033","GSEC 7.26 06FB33","","","","","","","","","","",92.85,100,"IN0020220151",0,0,0,0,"","","","726GS2033"
"800604","733J26","DR","7.33% G-Sec. 30 Oct 26",112.4,1,"800604",0,0,0,0,"733GS2026","7.33% G-Sec. 30 Oct 26","","","","","","","","","","",92,100,"IN0020230119",0,0,0,0,"","","","733GS2026"
"800607","734D64","DR","7.34% G-sec. 22 Apr 64",110.27,1,"800607",0,0,0,0,"734GS2064","7.34% G-sec. 22 Apr 64","","","","","","","","","","",90.23,100,"IN0020240035",0,0,0,0,"","","","734GS2064"
"800452","736I52","DR","7.36% G-sec.12 Sep 52",113.3,1,"800452",0,0,0,0,"736GS2052","7.36% G-sec.12 Sep 52","","","","","","","","","","",92.7,100,"IN0020220086",0,0,0,0,"","","","736GS2052"
"800815","743A76","DR","7.43% G-Sec. 19 Jan 76",109.01,1,"800815",0,0,0,0,"743GOI2076","7.43% G-Sec. 19 Jan 76","","","","","","","","","","",89.19,10000,"IN0020250117",0,0,0,0,"","","","743GOI2076"
"750729","7NRRE1","C","7NR RETAIL LTD RIGHTS ENT",0.15,1,"750729",0,0,0,0,"7NR-RE","7NR RETAIL LTD RIGHTS ENT","","","","","","","","","","",0.11,10,"INE413X20019",0.18,0.07,0.18,0.07,"","","","7NR-RE"
"751002","7NRRE2","C","7NR RETAIL LIMITED RE",0.16,1,"751002",0,0,0,0,"7NR-RE1","7NR RETAIL LIMITED RE","","","","","","","","","","",0.12,10,"INE413X20027",0.6,0.08,0.6,0.08,"","","","7NR-RE1"
"540615","7NRRET","C","7NR RETAIL LIMITED",7.02,1,"540615",0,0,0,0,"7NR","7NR RETAIL LIMITED","","","","","","","","","","",6.76,10,"INE413X01035",6.89,2.75,177.84,2.75,"","","","7NR"
"540874","7SETEC","DR","7SEAS ENTERTAINMENT LIMITED",88.72,1,"540874",0,0,0,0,"7SEASL","7SEAS ENTERTAINMENT LIMITED","","","","","","","","","","",59.16,10,"INE454F01010",101,63,148.1,4.43,"","","","7SEASL"
"800161","883L41","DR","8.83% G-sec.12 Dec 41",149.6,1,"800161",0,0,0,0,"883GS2041","8.83% G-sec.12 Dec 41","","","","","","","","","","",135.4,100,"IN0020110063",0,0,0,0,"","","","883GS2041"
"512161","8KMILE","DR","SECUREKLOUD TECHNOLOGIES LTD",22.42,1,"512161",0,0,0,0,"SECURKLOUD","SECUREKLOUD TECHNOLOGIES LTD","","","","","","","","","","",14.96,5,"INE650K01021",34,16.13,1024,5.64,"","","","SECURKLOUD"
"542012","A1ACID","DR","A-1 LIMITED",4.99,1,"542012",0,0,0,0,"A1L","A-1 LIMITED","","","","","","","","","","",4.53,1,"INE911Z01025",70.41,4.53,70.41,1.04,"","","","A1L"
"532806","A1CHAM","C","AI CHAMPDANY INDUSTRIES LIMITE",39.92,1,"532806",0,0,0,0,"AICHAMP","AI CHAMPDANY INDUSTRIES LIMITE","","","","","","","","","","",36.12,5,"INE768E01024",65.7,19.72,228.5,6.24,"","","","AICHAMP"
"533292","A2ZMAI","DR","A2Z INFRA ENGINEERING LIMITED",15.84,1,"533292",0,0,0,0,"A2ZINFRA","A2Z INFRA ENGINEERING LIMITED","","","","","","","","","","",14.34,10,"INE619I01012",22.6,11.6,398.9,2.82,"","","","A2ZINFRA"
"543671","AAATEC","DR","AAA TECHNOLOGIES LIMITED",109.83,1,"543671",0,0,0,0,"AAATECH","AAA TECHNOLOGIES LIMITED","","","","","","","","","","",73.23,10,"INE0D0U01013",136.67,75,160.85,42.05,"","","","AAATECH"
"544176","AADHOS","DR","AADHAR HOUSING FINANCE LIMITED",604.8,1,"544176",0,0,0,0,"AADHARHFC","AADHAR HOUSING FINANCE LIMITED","","","","","","","","","","",403.2,10,"INE883F01010",563,425.05,563,293.35,"","","","AADHARHFC"
"530027","AADIND","DR","AADI INDUSTRIES LTD",8.37,1,"530027",0,0,0,0,"AADIIND","AADI INDUSTRIES LTD","","","","","","","","","","",7.59,10,"INE563D01013",13.43,4.49,75.8,0.99,"","","","AADIIND"
"531611","AADVEN","C","AADHAAR VENTURES INDIA LIMITED",0.5,1,"531611",0,0,0,0,"AADHAARVEN","AADHAAR VENTURES INDIA LIMITED","","","","","","","","","","",0.49,10,"INE063D01030",0.58,0.49,871,0.49,"","","","AADHAARVEN"
"531866","AAGCAP","C","AAGAM CAPITAL LIMITED",48.82,1,"531866",0,0,0,0,"AAGAMCAP","AAGAM CAPITAL LIMITED","","","","","","","","","","",44.18,10,"INE817D01013",192,30.45,1325,1.5,"","","","AAGAMCAP"
"522201","AAKENG","DR","AAKAR ENGINEERING &",1.08,1,"522201",0,0,0,0,"AAKARENG","AAKAR ENGINEERING &","","","","","","","","","","",0.72,10,"INE814B01014",0,0,37.5,0.75,"","","","AAKARENG"
"505212","AAMTOO","DR","JAINEX AAMCOL LTD",151.1,1,"505212",0,0,0,0,"JAINEX","JAINEX AAMCOL LTD","","","","","","","","","","",100.8,10,"INE280F01019",191.6,95.55,243.68,5.15,"","","","JAINEX"
"523511","AANGRA","DR","AANKIT GRANITES",7.35,1,"523511",0,0,0,0,"","AANKIT GRANITES","","","","","","","","","","",6.65,10,"",9.95,1.75,30,1.75,"","","",""
"538812","AANISP","C","AANCHAL ISPAT LIMITED",73.53,1,"538812",0,0,0,0,"AANCHALISP","AANCHAL ISPAT LIMITED","","","","","","","","","","",66.53,10,"INE322R01022",127,7.62,127,3.26,"","","","AANCHALISP"
"539096","AANLAK","C","AANANDA LAKSHMI SPINNING MILLS",13.18,1,"539096",0,0,0,0,"AANANDALAK","AANANDA LAKSHMI SPINNING MILLS","","","","","","","","","","",11.94,10,"INE197R01010",17.17,8.7,32.46,1.91,"","","","AANANDALAK"
"51249","AANOFS","C","AANCHAL ISPAT LIMITED OFS",65,1,"51249",0,0,0,0,"AANCHALISP","AANCHAL ISPAT LIMITED OFS","","","","","","","","","","",35,10,"INE000000249",0,0,0,0,"","","","AANCHALISP"
"543319","AAPLUS","DR","AA PLUS TRADELINK LTD",1.29,1,"543319",0,0,0,0,"AAPLUSTRAD","AA PLUS TRADELINK LTD","","","","","","","","","","",1.17,1,"INE0C5901022",1.57,0.68,2.69,0.41,"","","","AAPLUSTRAD"
"750848","AAPRE1","C","AA PLUS TRADELINK LTD RE",0.14,1,"750848",0,0,0,0,"ATRADE-RE","AA PLUS TRADELINK LTD RE","","","","","","","","","","",0.06,10,"INE0C5920014",0.6,0.09,0.6,0.09,"","","","ATRADE-RE"
"539632","AARCOM","C","AAR COMMERCIAL COMPANY LTD",6.32,1,"539632",0,0,0,0,"AARCOM","AAR COMMERCIAL COMPANY LTD","","","","","","","","","","",5.72,10,"INE184K01013",6.03,5.47,6.03,5,"","","","AARCOM"
"514274","AARDEN","DR","VARVEE GLOBAL  LIMITED",72.4,1,"514274",0,0,0,0,"VGL","VARVEE GLOBAL  LIMITED","","","","","","","","","","",48.28,5,"INE273D01027",98.5,44.25,98.5,0.13,"","","","VGL"
"524412","AARDR","C","AAREY DRUGS & PHARMACEUTICALS",86.97,1,"524412",0,0,0,0,"AAREYDRUGS","AAREY DRUGS & PHARMACEUTICALS","","","","","","","","","","",78.69,10,"INE198H01019",100,50.4,143.95,8.5,"","","","AAREYDRUGS"
"524348","AARDRU","DR","AARTI DRUGS LIMITED",512.75,1,"524348",0,0,0,0,"AARTIDRUGS","AARTI DRUGS LIMITED","","","","","","","","","","",341.85,10,"INE767A01016",534.15,318.6,1025,0.58,"","","","AARTIDRUGS"
"531731","AARGLO","C","AARYA GLOB. SHARES & SECU. LTD",0.48,1,"531731",0,0,0,0,"AARYAGLOBL","AARYA GLOB. SHARES & SECU. LTD","","","","","","","","","","",0.44,10,"INE233H01030",1.6,0.44,171.71,0.44,"","","","AARYAGLOBL"
"524208","AARIND","DR","AARTI INDUSTRIES LTD",645.35,1,"524208",0,0,0,0,"AARTIIND","AARTI INDUSTRIES LTD","","","","","","","","","","",430.25,5,"INE769A01020",542,338.2,1168.4,0.64,"","","","AARTIIND"
"700135","AARND1","DR","AARTI SURFACTANTS 4PREF 19AG26",190.8,1,"700135",0,0,0,0,"AARTISURFP","AARTI SURFACTANTS 4PREF 19AG26","","","","","","","","","","",127.2,10,"INE09EO04017",160,113.1,227.99,101.01,"","","","AARTISURFP"
"543748","AARPHA","DR","AARTI PHARMALABS LIMITED",1045,1,"543748",0,0,0,0,"AARTIPHARM","AARTI PHARMALABS LIMITED","","","","","","","","","","",696.7,5,"INE0LRU01027",946.45,583.85,971.5,269,"","","","AARTIPHARM"
"890180","AARPP1","DR","AARTI SURFACTANTS LTD PP",455.9,1,"890180",0,0,0,0,"AARTIPP","AARTI SURFACTANTS LTD PP","","","","","","","","","","",304,1,"IN909EO01012",478.8,172.05,478.8,172.05,"","","","AARTIPP"
"750757","AARRE1","C","AARTI SURFACTANTS LIMITED RE",49.21,1,"750757",0,0,0,0,"AARTI-RE","AARTI SURFACTANTS LIMITED RE","","","","","","","","","","",21.09,10,"INE09EO20013",37.8,16,37.8,16,"","","","AARTI-RE"
"542377","AARSHY","C","AAR SHYAM INDIA INVESTMENT LTD",15.69,1,"542377",0,0,0,0,"AARSHYAM","AAR SHYAM INDIA INVESTMENT LTD","","","","","","","","","","",14.21,10,"INE512R01010",14.95,11.76,13.8,3.2,"","","","AARSHYAM"
"542580","AARSOL","C","AARTECH SOLONICS LTD",50.51,1,"542580",0,0,0,0,"AARTECH","AARTECH SOLONICS LTD","","","","","","","","","","",45.71,5,"INE01C001026",65.45,34,226.1,18.1,"","","","AARTECH"
"543210","AARSUR","DR","AARTI SURFACTANTS LIMITED",707.05,1,"543210",0,0,0,0,"AARTISURF","AARTI SURFACTANTS LIMITED","","","","","","","","","","",578.55,10,"INE09EO01013",649.45,317.65,1745,257.5,"","","","AARTISURF"
"543346","AASHOS","DR","AASHKA HOSPITALS LIMITED",86.4,1,"543346",0,0,0,0,"AASHKA","AASHKA HOSPITALS LIMITED","","","","","","","","","","",57.6,10,"INE0EAX01014",99.5,59,126.55,36.3,"","","","AASHKA"
"531514","AASSEC","DR","AASHEESH SECURITIES",0.76,1,"531514",0,0,0,0,"AASHEESH","AASHEESH SECURITIES","","","","","","","","","","",0.7,10,"INE174C01011",4.35,0.63,15.75,0.1,"","","","AASHEESH"
"544808","AASSPI","DR","AASTHA SPINTEX LIMITED",81.89,1,"544808",0,0,0,0,"AASTHA","AASTHA SPINTEX LIMITED","","","","","","","","","","",67.01,10,"INE2FMX01012",140.25,70.05,140.25,70.05,"","","","AASTHA"
"512038","AASTRA","DR","TCC CONCEPT LIMITED",307.05,1,"512038",0,0,0,0,"TCC","TCC CONCEPT LIMITED","","","","","","","","","","",204.75,10,"INE887D01016",688,248.7,798,4.25,"","","","TCC"
"541988","AAVFIN","DR","AAVAS FINANCIERS LIMITED",1717.55,1,"541988",0,0,0,0,"AAVAS","AAVAS FINANCIERS LIMITED","","","","","","","","","","",1145.05,10,"INE216P01012",1774.95,1050.25,3336.95,611.5,"","","","AAVAS"
"539528","AAYFOO","DR","AAYUSH WELLNESS LIMITED",28.89,1,"539528",0,0,0,0,"AAYUSH","AAYUSH WELLNESS LIMITED","","","","","","","","","","",19.27,1,"INE430R01023",139.65,22,267.3,0.83,"","","","AAYUSH"
"508987","ABACOM","C","ABACUS COMPUTERS",4.62,1,"508987",0,0,0,0,"ABACUS","ABACUS COMPUTERS","","","","","","","","","","",4.18,10,"INE192D01011",12,2.87,203,1.25,"","","","ABACUS"
"543712","ABAHOL","DR","ABANS FINANCIAL SERVICES LTD",254.4,1,"543712",0,0,0,0,"AFSL","ABANS FINANCIAL SERVICES LTD","","","","","","","","","","",169.6,2,"INE00ZE01026",241,195.55,625,166,"","","","AFSL"
"973252","ABAND2","DR","ABANS FINANCE PVT LTD SR 18",1399287.6,1,"973252",0,0,0,0,"AFPL17JUN21","ABANS FINANCE PVT LTD SR 18","","","","","","","","","","",932858.4,1000000,"INE00ZD07488",0,0,0,0,"","","","AFPL17JUN21"
"523204","ABAOFF","C","ABAN OFFSHORE LTD",19.01,1,"523204",0,0,0,0,"ABAN","ABAN OFFSHORE LTD","","","","","","","","","","",18.27,2,"INE421A01028",53.24,12.86,5555,3.18,"","","","ABAN"
"500002","ABB","DR","ABB INDIA LIMITED",8448.1,1,"500002",0,0,0,0,"ABB","ABB INDIA LIMITED","","","","","","","","","","",6912.1,2,"INE117A01022",7923.35,4640.5,9200,20.25,"","","","ABB"
"500488","ABBIND","DR","ABBOTT INDIA LIMITED",33140.9,1,"500488",0,0,0,0,"ABBOTINDIA","ABBOTT INDIA LIMITED","","","","","","","","","","",22094,10,"INE358A01014",34035,25164,35921.55,200,"","","","ABBOTINDIA"
"506817","ABBLAB","DR","PHARMACIA HEALTHCARE LTD",0,1,"506817",0,0,0,0,"","PHARMACIA HEALTHCARE LTD","","","","","","","","","","",0,5,"INE252B01025",0,0,681.03,56.03,"","","",""
"543187","ABBPOW","DR","HITACHI ENERGY INDIA LIMITED",39182,1,"543187",0,0,0,0,"POWERINDIA","HITACHI ENERGY INDIA LIMITED","","","","","","","","","","",32058,2,"INE07Y701011",38800,16104,38800,714,"","","","POWERINDIA"
"505665","ABCBEA","DR","ABC BEARINGS LTD",525.15,1,"505665",0,0,0,0,"ABCBEARS","ABC BEARINGS LTD","","","","","","","","","","",350.15,10,"INE779A01011",568.9,380,568.9,3,"","","","ABCBEARS"
"513119","ABCGAS","DR","ONIX SOLAR ENERGY LIMITED",436.65,1,"513119",0,0,0,0,"ONIXSOLAR","ONIX SOLAR ENERGY LIMITED","","","","","","","","","","",395.15,10,"INE173M01012",781.93,170.07,782.21,0.3,"","","","ONIXSOLAR"
"520123","ABCIND","DR","ABC INDIA LTD",79.06,1,"520123",0,0,0,0,"ABCINDQ","ABC INDIA LTD","","","","","","","","","","",52.72,10,"INE125D01011",90,51.5,177,2.75,"","","","ABCINDQ"
"544522","ABCOT","DR","AB COTSPIN INDIA LIMITED",240.7,1,"544522",0,0,0,0,"ABCOTS","AB COTSPIN INDIA LIMITED","","","","","","","","","","",160.5,10,"INE08PH01015",508,197.2,508,197.2,"","","","ABCOTS"
"530833","ABEPRI","C","ABEE INFO-CONSUMABLES LIMITED",4.49,1,"530833",0,0,0,0,"ABEEINF","ABEE INFO-CONSUMABLES LIMITED","","","","","","","","","","",4.07,10,"INE097B01016",5.68,2.22,26.7,1.15,"","","","ABEEINF"
"532682","ABGSHI","C","ABG SHIPYARD LTD",1.17,1,"532682",0,0,0,0,"ABGSHIP","ABG SHIPYARD LTD","","","","","","","","","","",1.07,10,"INE067H01016",8.29,1.12,1045,1.12,"","","","ABGSHIP"
"532831","ABHCOR","C","ABHISHEK CORPORATION LIMITED",0.59,1,"532831",0,0,0,0,"ABHISHEK","ABHISHEK CORPORATION LIMITED","","","","","","","","","","",0.55,10,"INE004I01017",0.57,0.49,100.45,0.49,"","","","ABHISHEK"
"538935","ABHFIN","DR","ABHISHEK FINLEASE LIMITED",61.39,1,"538935",0,0,0,0,"ABHIFIN","ABHISHEK FINLEASE LIMITED","","","","","","","","","","",55.55,10,"INE723C01015",72.33,39.57,79.41,3.15,"","","","ABHIFIN"
"532057","ABHHOM","DR","ABHINAV CAPITAL SERVICES LIMIT",112.2,1,"532057",0,0,0,0,"ABHICAP","ABHINAV CAPITAL SERVICES LIMIT","","","","","","","","","","",91.8,10,"INE516F01016",157,91,301.15,1.5,"","","","ABHICAP"
"539544","ABHINF","DR","ABHISHEK INFRAVENTURES LTD",8.97,1,"539544",0,0,0,0,"ABHIINFRA","ABHISHEK INFRAVENTURES LTD","","","","","","","","","","",8.13,10,"INE281P01016",9.5,6.11,64.5,0.91,"","","","ABHIINFRA"
"538952","ABHLEA","DR","ABHINAV LEASING & FINANCE LTD",1.2,1,"538952",0,0,0,0,"ALFL","ABHINAV LEASING & FINANCE LTD","","","","","","","","","","",0.8,1,"INE211D01027",1.64,0.86,23.7,0.51,"","","","ALFL"
"539560","ABHTRA","C","MALT LAND DISTILLERIES LIMITED",15,1,"539560",0,0,0,0,"MALTLAND","MALT LAND DISTILLERIES LIMITED","","","","","","","","","","",1.5,10,"INE994N01019",0,0,0,0,"","","","MALTLAND"
"511756","ABIFIN","C","ABIRAMI FINANCIAL SERVICES (IN",33.6,1,"511756",0,0,0,0,"ABIRAFN","ABIRAMI FINANCIAL SERVICES (IN","","","","","","","","","","",30.4,10,"INE195I01013",56.25,27.89,85.02,2.55,"","","","ABIRAFN"
"544281","ABINF","DR","A B INFRABUILD LIMITED",13.41,1,"544281",0,0,0,0,"ABINFRA","A B INFRABUILD LIMITED","","","","","","","","","","",8.95,1,"INE00YB01025",23.27,8.83,23.27,6.18,"","","","ABINFRA"
"750964","ABIRE1","C","A B INFRABUILD LIMITED RE",45.3,1,"750964",0,0,0,0,"ABIN-RE1","A B INFRABUILD LIMITED RE","","","","","","","","","","",19.42,10,"INE00YB20025",50,31.18,50,31.18,"","","","ABIN-RE1"
"526955","ABLBIO","C","ABL BIO-TECHNOLOGIES LTD",0.85,1,"526955",0,0,0,0,"ABLBIO","ABL BIO-TECHNOLOGIES LTD","","","","","","","","","","",0.77,10,"INE707D01016",1.85,0.73,222,0.73,"","","","ABLBIO"
"531161","ABMKNO","DR","ABM KNOWLEDGEWARE LTD",231.65,1,"531161",0,0,0,0,"ABMKNO","ABM KNOWLEDGEWARE LTD","","","","","","","","","","",154.45,5,"INE850B01026",325,160,325,0.73,"","","","ABMKNO"
"524011","ABNPH","DR","GENOMICS BIOTECH",1.7,1,"524011",0,0,0,0,"GENOMICS","GENOMICS BIOTECH","","","","","","","","","","",1.14,10,"INE974A01018",5,1.36,19.95,0.9,"","","","GENOMICS"
"544422","ABRFOO","DR","ABRAM FOOD LIMITED",38.76,1,"544422",0,0,0,0,"ABRFL","ABRAM FOOD LIMITED","","","","","","","","","","",35.08,10,"INE0ZDY01011",150,36.92,150,38.86,"","","","ABRFL"
"544500","ABRPAP","DR","ABRIL PAPER TECH LIMITED",41.4,1,"544500",0,0,0,0,"ABRIL","ABRIL PAPER TECH LIMITED","","","","","","","","","","",27.6,10,"INE15MX01014",56.9,25.5,56.9,25.5,"","","","ABRIL"
"544228","ABSCRL","DR","ADITYA BIRLA SLIFE CR10YGL ETF",135.75,1,"544228",0,0,0,0,"GSEC10ABSL","ADITYA BIRLA SLIFE CR10YGL ETF","","","","","","","","","","",90.5,100,"INF209KC1142",115,109.06,103,100,"","","","GSEC10ABSL"
"544211","ABSLCB","DR","ADITYABIRLA SNLFCRISIL GILTETF",137.94,1,"544211",0,0,0,0,"ABGSEC","ADITYABIRLA SNLFCRISIL GILTETF","","","","","","","","","","",91.96,100,"INF209KC1134",115.14,108.01,115.14,100.15,"","","","ABGSEC"
"544218","ABSPSE","DR","ADITYA BIRLA SUN LIFE PSE ETF",12.3,1,"544218",0,0,0,0,"ABSLPSE","ADITYA BIRLA SUN LIFE PSE ETF","","","","","","","","","","",8.2,1,"INF209KB19Z4",11.27,9.2,12.21,7.89,"","","","ABSLPSE"
"974988","ACANCD","DR","10.01% AKARA CAP ADV 21JAN 25",20000.4,1,"974988",0,0,0,0,"1001AKAR25","10.01% AKARA CAP ADV 21JAN 25","","","","","","","","","","",13333.6,1000,"INE08XP07159",0,0,0,0,"","","","1001AKAR25"
"976411","ACAND1","DR","12% AKARA CAPITAL ADVISR AUG28",116641.64,1,"976411",0,0,0,0,"12ACAPL28","12% AKARA CAPITAL ADVISR AUG28","","","","","","","","","","",77761.1,100000,"INE08XP07282",0,0,0,0,"","","","12ACAPL28"
"977205","ACAND2","DR","12% AKARA CAPITAL ADVISR APR27",11940,1,"977205",0,0,0,0,"12ACAPL27A","12% AKARA CAPITAL ADVISR APR27","","","","","","","","","","",7960,10000,"INE08XP07399",0,0,0,0,"","","","12ACAPL27A"
"975682","ACAPL1","DR","12% AKARA CAP. ADV JUN 25",116740.8,1,"975682",0,0,0,0,"12ACAPL25","12% AKARA CAP. ADV JUN 25","","","","","","","","","","",77827.2,100000,"INE08XP07209",0,0,0,0,"","","","12ACAPL25"
"975714","ACAPL2","DR","12% AKARA CAP. ADV DEC 29",116194.52,1,"975714",0,0,0,0,"12ACAP29","12% AKARA CAP. ADV DEC 29","","","","","","","","","","",77463.02,100000,"INE08XP07225",0,0,0,0,"","","","12ACAP29"
"977309","ACAPL3","DR","12% Akara Capital May 27",11839.2,1,"977309",0,0,0,0,"12ACAPL27B","12% Akara Capital May 27","","","","","","","","","","",7892.8,10000,"INE08XP07423",0,0,0,0,"","","","12ACAPL27B"
"977773","ACAPL4","DR","12.8% Akara Capital May 28",11928,1,"977773",0,0,0,0,"1280ACAP28","12.8% Akara Capital May 28","","","","","","","","","","",7952,10000,"INE08XP07480",0,0,0,0,"","","","1280ACAP28"
"977534","ACAPL5","DR","12.5% Akara Capital Feb 29",11880,1,"977534",0,0,0,0,"1250ACAPL29","12.5% Akara Capital Feb 29","","","","","","","","","","",7920,10000,"INE08XP07464",0,0,0,0,"","","","1250ACAPL29"
"500410","ACC","DR","ACC LIMITED",1589.1,1,"500410",0,0,0,0,"ACC","ACC LIMITED","","","","","","","","","","",1059.4,10,"INE012A01025",1986.9,1250,2843,64.86,"","","","ACC"
"531905","ACCEXP","DR","ACCURATE EXPORTS",0.12,1,"531905",0,0,0,0,"ACCUEXPO","ACCURATE EXPORTS","","","","","","","","","","",0.08,10,"INE062B01010",0,0,25,0.05,"","","","ACCUEXPO"
"543938","ACCIN","DR","ACCELERATEBS INDIA LIMITED",105.2,1,"543938",0,0,0,0,"ACCELERATE","ACCELERATEBS INDIA LIMITED","","","","","","","","","","",95.2,10,"INE0POP01017",198.95,67,253.09,67,"","","","ACCELERATE"
"526347","ACCIND","C","ACCLAIM INDUSTRIES LIMITED",0.66,1,"526347",0,0,0,0,"ACCLAIM","ACCLAIM INDUSTRIES LIMITED","","","","","","","","","","",0.6,10,"INE051E01017",1.94,0.56,50.6,0.56,"","","","ACCLAIM"
"532268","ACCKAL","DR","ACCELYA SOLUTIONS INDIA LTD",1363.25,1,"532268",0,0,0,0,"ACCELYA","ACCELYA SOLUTIONS INDIA LTD","","","","","","","","","","",908.85,10,"INE793A01012",1524.55,1017.1,2128.25,19.05,"","","","ACCELYA"
"544694","ACCNUT","C","ACCRETION NUTRAVEDA LTD",313.95,1,"544694",0,0,0,0,"ANL","ACCRETION NUTRAVEDA LTD","","","","","","","","","","",284.05,10,"INE1KVQ01019",303.5,150.1,303.5,150.1,"","","","ANL"
"51172","ACCOFS","DR","ACCELYA SOLUTIONS INDIA OFS",0,1,"51172",0,0,0,0,"ACCELYA","ACCELYA SOLUTIONS INDIA OFS","","","","","","","","","","",0,10,"INE000000172",0,0,0,0,"","","","ACCELYA"
"544598","ACCSHI","C","ACCURACY SHIPPING LIMITED",5.04,1,"544598",0,0,0,0,"ACCURACY","ACCURACY SHIPPING LIMITED","","","","","","","","","","",4.56,1,"INE648Z01023",7.92,3.33,7.92,3.33,"","","","ACCURACY"
"531897","ACCTEC","C","ACCENTIA TECHNOLOGIES LTD",3.26,1,"531897",0,0,0,0,"ACCENTECH","ACCENTIA TECHNOLOGIES LTD","","","","","","","","","","",2.96,10,"INE122B01012",13.75,2.46,372,2.46,"","","","ACCENTECH"
"530513","ACCTRA","C","ACCURATE TRANSFORMERS LTD",25.55,1,"530513",0,0,0,0,"ACCURATE","ACCURATE TRANSFORMERS LTD","","","","","","","","","","",23.15,10,"INE243C01014",39.65,22.15,241.9,4.7,"","","","ACCURATE"
"544710","ACCTRN","DR","ACCORD TRANSFORMER N SWITCHGEA",75.33,1,"544710",0,0,0,0,"ACCORDTS","ACCORD TRANSFORMER N SWITCHGEA","","","","","","","","","","",50.23,10,"INE132201018",80.01,45,80.01,45,"","","","ACCORDTS"
"544431","ACEALP","DR","ACE ALPHA TECH LIMITED",162.6,1,"544431",0,0,0,0,"ACEALPHA","ACE ALPHA TECH LIMITED","","","","","","","","","","",108.4,10,"INE0S9X01011",142.5,80.05,142.5,77.1,"","","","ACEALPHA"
"530093","ACEINT","C","ACE EDUTREND LIMITED",4.7,1,"530093",0,0,0,0,"ACEINDI","ACE EDUTREND LIMITED","","","","","","","","","","",4.47,10,"INE715F01014",4.79,3.5,57.9,0.95,"","","","ACEINDI"
"539661","ACEMEN","DR","ACE MEN ENGG WORKS LIMITED",134.8,1,"539661",0,0,0,0,"ACEMEN","ACE MEN ENGG WORKS LIMITED","","","","","","","","","","",89.9,10,"INE023R01018",114,59.5,114,9.7,"","","","ACEMEN"
"890210","ACEPP1","C","ACE SOFTWARE EXPORTS LTD PP",254,1,"890210",0,0,0,0,"ASEPP","ACE SOFTWARE EXPORTS LTD PP","","","","","","","","","","",244.1,10,"IN9849B01018",286.65,249.05,286.65,249.05,"","","","ASEPP"
"890230","ACEPP2","DR","ACE SOFTWARE EXPORTS LTD PP",119.36,1,"890230",0,0,0,0,"ACESEPP","ACE SOFTWARE EXPORTS LTD PP","","","","","","","","","","",79.58,10,"IN9849B01026",153.85,25.51,153.85,25.51,"","","","ACESEPP"
"750936","ACERE1","C","ACE SOFTWARE EXPORTS LTD RE 1",239.15,1,"750936",0,0,0,0,"ACES-RE","ACE SOFTWARE EXPORTS LTD RE 1","","","","","","","","","","",102.55,10,"INE849B20010",232.95,148,232.95,148,"","","","ACES-RE"
"751061","ACERE2","C","ACE SOFTWARE EXPORTS LTD RE 2",92.72,1,"751061",0,0,0,0,"ACES-RE1","ACE SOFTWARE EXPORTS LTD RE 2","","","","","","","","","","",39.74,10,"INE849B20028",120,40,120,40,"","","","ACES-RE1"
"531525","ACESOF","DR","ACE SOFTWARE EXPORTS LTD",230.7,1,"531525",0,0,0,0,"ACESOFT","ACE SOFTWARE EXPORTS LTD","","","","","","","","","","",153.8,10,"INE849B01010",298.16,106,302.26,1.89,"","","","ACESOFT"
